1976-01-01 00:00:00+01,11575,CD
1989-01-01 00:00:00+01,1,CD
1990-01-01 00:00:00+01,1,CD
1993-01-01 00:00:00+01,1,CD
1994-01-01 00:00:00+01,1,CD
1997-01-01 00:00:00+01,3,CD
1998-01-01 00:00:00+01,2,CD
1999-01-01 00:00:00+01,1,CD
2000-01-01 00:00:00+01,77,CD
2001-01-01 00:00:00+01,25,CD
2002-01-01 00:00:00+01,12,CD
2003-01-01 00:00:00+01,6,CD
2004-01-01 00:00:00+01,383,CD
2005-01-01 00:00:00+01,387,CD
2006-01-01 00:00:00+01,916,CD
2007-01-01 00:00:00+01,650,CD
2008-01-01 00:00:00+01,736,CD
2009-01-01 00:00:00+01,741,CD
2010-01-01 00:00:00+01,97,CD
1973-01-01 00:00:00+01,1034,CF
1974-01-01 00:00:00+01,2006,CF
1975-01-01 00:00:00+01,2748,CF
1976-01-01 00:00:00+01,3606,CF
1985-01-01 00:00:00+01,1,CF
1988-01-01 00:00:00+01,1,CF
2000-01-01 00:00:00+01,3,CF
2001-01-01 00:00:00+01,9,CF
2002-01-01 00:00:00+01,28,CF
2003-01-01 00:00:00+01,27,CF
2004-01-01 00:00:00+01,21,CF
2005-01-01 00:00:00+01,51,CF
2006-01-01 00:00:00+01,137,CF
2007-01-01 00:00:00+01,175,CF
2008-01-01 00:00:00+01,182,CF
2009-01-01 00:00:00+01,406,CF
2010-01-01 00:00:00+01,69,CF
1973-01-01 00:00:00+01,500,CG
1974-01-01 00:00:00+01,1262,CG
1975-01-01 00:00:00+01,1671,CG
1976-01-01 00:00:00+01,1310,CG
2000-01-01 00:00:00+01,4,CG
2001-01-01 00:00:00+01,2,CG
2002-01-01 00:00:00+01,2,CG
2004-01-01 00:00:00+01,36,CG
2005-01-01 00:00:00+01,105,CG
2006-01-01 00:00:00+01,149,CG
2007-01-01 00:00:00+01,70,CG
2008-01-01 00:00:00+01,42,CG
2009-01-01 00:00:00+01,111,CG
2010-01-01 00:00:00+01,11,CG
1973-01-01 00:00:00+01,34925,CH
1974-01-01 00:00:00+01,69505,CH
1975-01-01 00:00:00+01,83373,CH
1976-01-01 00:00:00+01,70821,CH
1985-01-01 00:00:00+01,1,CH
1993-01-01 00:00:00+01,2,CH
1997-01-01 00:00:00+01,1,CH
2000-01-01 00:00:00+01,1,CH
2001-01-01 00:00:00+01,3,CH
2002-01-01 00:00:00+01,23,CH
2003-01-01 00:00:00+01,55,CH
2004-01-01 00:00:00+01,107,CH
2005-01-01 00:00:00+01,270,CH
2006-01-01 00:00:00+01,421,CH
2007-01-01 00:00:00+01,445,CH
2008-01-01 00:00:00+01,602,CH
2009-01-01 00:00:00+01,765,CH
2010-01-01 00:00:00+01,174,CH
1973-01-01 00:00:00+01,3072,CI
1974-01-01 00:00:00+01,9892,CI
1975-01-01 00:00:00+01,9188,CI
1976-01-01 00:00:00+01,9612,CI
2000-01-01 00:00:00+01,2,CI
2001-01-01 00:00:00+01,3,CI
2002-01-01 00:00:00+01,20,CI
2003-01-01 00:00:00+01,24,CI
2004-01-01 00:00:00+01,44,CI
2005-01-01 00:00:00+01,46,CI
2006-01-01 00:00:00+01,304,CI
2007-01-01 00:00:00+01,256,CI
2008-01-01 00:00:00+01,168,CI
2009-01-01 00:00:00+01,214,CI
2010-01-01 00:00:00+01,59,CI
1973-01-01 00:00:00+01,12,CK
1974-01-01 00:00:00+01,71,CK
1975-01-01 00:00:00+01,52,CK
1976-01-01 00:00:00+01,123,CK
1966-01-01 00:00:00+01,1,CL
1973-01-01 00:00:00+01,12700,CL
1974-01-01 00:00:00+01,19363,CL
1975-01-01 00:00:00+01,18985,CL
1976-01-01 00:00:00+01,17117,CL
1985-01-01 00:00:00+01,1,CL
1989-01-01 00:00:00+01,1,CL
1992-01-01 00:00:00+01,1,CL
1997-01-01 00:00:00+01,1,CL
1998-01-01 00:00:00+01,1,CL
1999-01-01 00:00:00+01,1,CL
2000-01-01 00:00:00+01,3,CL
2001-01-01 00:00:00+01,15,CL
2002-01-01 00:00:00+01,22,CL
2003-01-01 00:00:00+01,68,CL
2004-01-01 00:00:00+01,175,CL
2005-01-01 00:00:00+01,701,CL
2006-01-01 00:00:00+01,1345,CL
2007-01-01 00:00:00+01,1064,CL
2008-01-01 00:00:00+01,1438,CL
2009-01-01 00:00:00+01,1873,CL
2010-01-01 00:00:00+01,295,CL
1973-01-01 00:00:00+01,2666,CM
1974-01-01 00:00:00+01,5428,CM
1975-01-01 00:00:00+01,6199,CM
1976-01-01 00:00:00+01,7147,CM
1988-01-01 00:00:00+01,1,CM
1997-01-01 00:00:00+01,1,CM
2000-01-01 00:00:00+01,2,CM
2001-01-01 00:00:00+01,16,CM
2002-01-01 00:00:00+01,34,CM
2003-01-01 00:00:00+01,31,CM
2004-01-01 00:00:00+01,47,CM
2005-01-01 00:00:00+01,84,CM
2006-01-01 00:00:00+01,169,CM
2007-01-01 00:00:00+01,230,CM
2008-01-01 00:00:00+01,561,CM
2009-01-01 00:00:00+01,561,CM
2010-01-01 00:00:00+01,173,CM
1972-01-01 00:00:00+01,1,CN
1973-01-01 00:00:00+01,16239,CN
1974-01-01 00:00:00+01,30590,CN
1975-01-01 00:00:00+01,29269,CN
1976-01-01 00:00:00+01,24860,CN
1979-01-01 00:00:00+01,1,CN
1985-01-01 00:00:00+01,8,CN
1987-01-01 00:00:00+01,1,CN
1988-01-01 00:00:00+01,13,CN
1989-01-01 00:00:00+01,63,CN
1990-01-01 00:00:00+01,12,CN
1991-01-01 00:00:00+01,4,CN
1992-01-01 00:00:00+01,8,CN
1993-01-01 00:00:00+01,8,CN
1994-01-01 00:00:00+01,11,CN
1995-01-01 00:00:00+01,14,CN
1996-01-01 00:00:00+01,8,CN
1997-01-01 00:00:00+01,5,CN
1998-01-01 00:00:00+01,5,CN
1999-01-01 00:00:00+01,6,CN
2000-01-01 00:00:00+01,48,CN
2001-01-01 00:00:00+01,142,CN
2002-01-01 00:00:00+01,356,CN
2003-01-01 00:00:00+01,1008,CN
2004-01-01 00:00:00+01,1787,CN
2005-01-01 00:00:00+01,4778,CN
2006-01-01 00:00:00+01,11373,CN
2007-01-01 00:00:00+01,13527,CN
2008-01-01 00:00:00+01,15862,CN
2009-01-01 00:00:00+01,19340,CN
2010-01-01 00:00:00+01,3164,CN
1973-01-01 00:00:00+01,8036,CO
1974-01-01 00:00:00+01,16143,CO
1975-01-01 00:00:00+01,18200,CO
1976-01-01 00:00:00+01,17344,CO
1985-01-01 00:00:00+01,6,CO
1986-01-01 00:00:00+01,2,CO
1987-01-01 00:00:00+01,3,CO
1988-01-01 00:00:00+01,10,CO
1989-01-01 00:00:00+01,13,CO
1990-01-01 00:00:00+01,6,CO
1991-01-01 00:00:00+01,6,CO
1992-01-01 00:00:00+01,9,CO
1993-01-01 00:00:00+01,3,CO
1994-01-01 00:00:00+01,2,CO
1996-01-01 00:00:00+01,2,CO
1997-01-01 00:00:00+01,2,CO
1998-01-01 00:00:00+01,3,CO
1999-01-01 00:00:00+01,5,CO
2000-01-01 00:00:00+01,9,CO
2001-01-01 00:00:00+01,78,CO
2002-01-01 00:00:00+01,165,CO
2003-01-01 00:00:00+01,337,CO
2004-01-01 00:00:00+01,1232,CO
2005-01-01 00:00:00+01,2431,CO
2006-01-01 00:00:00+01,2891,CO
2007-01-01 00:00:00+01,2737,CO
2008-01-01 00:00:00+01,3310,CO
2009-01-01 00:00:00+01,3764,CO
2010-01-01 00:00:00+01,666,CO
1973-01-01 00:00:00+01,2032,CR
1974-01-01 00:00:00+01,3791,CR
1975-01-01 00:00:00+01,4642,CR
1976-01-01 00:00:00+01,4462,CR
1998-01-01 00:00:00+01,1,CR
2003-01-01 00:00:00+01,20,CR
2004-01-01 00:00:00+01,34,CR
2005-01-01 00:00:00+01,102,CR
2006-01-01 00:00:00+01,171,CR
2007-01-01 00:00:00+01,95,CR
2008-01-01 00:00:00+01,140,CR
2009-01-01 00:00:00+01,220,CR
2010-01-01 00:00:00+01,18,CR
1973-01-01 00:00:00+01,4840,CS
1974-01-01 00:00:00+01,8601,CS
1975-01-01 00:00:00+01,9168,CS
1976-01-01 00:00:00+01,10131,CS
1973-01-01 00:00:00+01,2800,CU
1974-01-01 00:00:00+01,6565,CU
1975-01-01 00:00:00+01,6404,CU
1976-01-01 00:00:00+01,5870,CU
1985-01-01 00:00:00+01,1,CU
1988-01-01 00:00:00+01,2,CU
1989-01-01 00:00:00+01,1,CU
1990-01-01 00:00:00+01,2,CU
1992-01-01 00:00:00+01,3,CU
1994-01-01 00:00:00+01,7,CU
1996-01-01 00:00:00+01,1,CU
1997-01-01 00:00:00+01,2,CU
1998-01-01 00:00:00+01,1,CU
1999-01-01 00:00:00+01,2,CU
2000-01-01 00:00:00+01,6,CU
2001-01-01 00:00:00+01,9,CU
2002-01-01 00:00:00+01,22,CU
2003-01-01 00:00:00+01,80,CU
2004-01-01 00:00:00+01,237,CU
2005-01-01 00:00:00+01,680,CU
2006-01-01 00:00:00+01,1363,CU
2007-01-01 00:00:00+01,1111,CU
2008-01-01 00:00:00+01,1265,CU
2009-01-01 00:00:00+01,1726,CU
2010-01-01 00:00:00+01,237,CU
1973-01-01 00:00:00+01,58,CV
1974-01-01 00:00:00+01,459,CV
1975-01-01 00:00:00+01,716,CV
1976-01-01 00:00:00+01,643,CV
2006-01-01 00:00:00+01,2,CV
1973-01-01 00:00:00+01,11,CW
1974-01-01 00:00:00+01,13,CW
1975-01-01 00:00:00+01,8,CW
1976-01-01 00:00:00+01,4,CW
1999-01-01 00:00:00+01,1,CW
2000-01-01 00:00:00+01,1,CW
2001-01-01 00:00:00+01,1,CW
2003-01-01 00:00:00+01,4,CW
2004-01-01 00:00:00+01,6,CW
2005-01-01 00:00:00+01,14,CW
2006-01-01 00:00:00+01,33,CW
2007-01-01 00:00:00+01,19,CW
2008-01-01 00:00:00+01,21,CW
2009-01-01 00:00:00+01,26,CW
2010-01-01 00:00:00+01,10,CW
1974-01-01 00:00:00+01,13,CX
1975-01-01 00:00:00+01,6,CX
1976-01-01 00:00:00+01,12,CX
2004-01-01 00:00:00+01,2,CX
2005-01-01 00:00:00+01,1,CX
2006-01-01 00:00:00+01,1,CX
2008-01-01 00:00:00+01,1,CX
2009-01-01 00:00:00+01,10,CX
2010-01-01 00:00:00+01,1,CX
1973-01-01 00:00:00+01,4124,CY
1974-01-01 00:00:00+01,23737,CY
1975-01-01 00:00:00+01,17775,CY
1976-01-01 00:00:00+01,13792,CY
1987-01-01 00:00:00+01,1,CY
1988-01-01 00:00:00+01,2,CY
1989-01-01 00:00:00+01,1,CY
1991-01-01 00:00:00+01,1,CY
1994-01-01 00:00:00+01,1,CY
2000-01-01 00:00:00+01,5,CY
2001-01-01 00:00:00+01,2,CY
2002-01-01 00:00:00+01,58,CY
2003-01-01 00:00:00+01,239,CY
2004-01-01 00:00:00+01,399,CY
2005-01-01 00:00:00+01,369,CY
2006-01-01 00:00:00+01,645,CY
2007-01-01 00:00:00+01,612,CY
2008-01-01 00:00:00+01,631,CY
2009-01-01 00:00:00+01,648,CY
2010-01-01 00:00:00+01,99,CY
1987-01-01 00:00:00+01,1,CZ
1989-01-01 00:00:00+01,5,CZ
1992-01-01 00:00:00+01,5,CZ
1993-01-01 00:00:00+01,2,CZ
2000-01-01 00:00:00+01,2,CZ
2001-01-01 00:00:00+01,4,CZ
2002-01-01 00:00:00+01,33,CZ
2003-01-01 00:00:00+01,42,CZ
2004-01-01 00:00:00+01,147,CZ
2005-01-01 00:00:00+01,646,CZ
2006-01-01 00:00:00+01,636,CZ
2007-01-01 00:00:00+01,947,CZ
2008-01-01 00:00:00+01,886,CZ
2009-01-01 00:00:00+01,1430,CZ
2010-01-01 00:00:00+01,197,CZ
1973-01-01 00:00:00+01,11781,DD
1974-01-01 00:00:00+01,18155,DD
1975-01-01 00:00:00+01,19872,DD
1976-01-01 00:00:00+01,23472,DD
1972-01-01 00:00:00+01,3,DE
1973-01-01 00:00:00+01,11264,DE
1974-01-01 00:00:00+01,23054,DE
1975-01-01 00:00:00+01,27456,DE
1976-01-01 00:00:00+01,29868,DE
1979-01-01 00:00:00+01,3,DE
1985-01-01 00:00:00+01,51,DE
1986-01-01 00:00:00+01,14,DE
1987-01-01 00:00:00+01,24,DE
1988-01-01 00:00:00+01,34,DE
1989-01-01 00:00:00+01,52,DE
1990-01-01 00:00:00+01,41,DE
1991-01-01 00:00:00+01,34,DE
1992-01-01 00:00:00+01,35,DE
1993-01-01 00:00:00+01,11,DE
1994-01-01 00:00:00+01,43,DE
1995-01-01 00:00:00+01,60,DE
1996-01-01 00:00:00+01,20,DE
1997-01-01 00:00:00+01,30,DE
1998-01-01 00:00:00+01,25,DE
1999-01-01 00:00:00+01,47,DE
2000-01-01 00:00:00+01,181,DE
2001-01-01 00:00:00+01,506,DE
2002-01-01 00:00:00+01,1440,DE
2003-01-01 00:00:00+01,5132,DE
2004-01-01 00:00:00+01,7944,DE
2005-01-01 00:00:00+01,17605,DE
2006-01-01 00:00:00+01,32420,DE
2007-01-01 00:00:00+01,36410,DE
2008-01-01 00:00:00+01,39801,DE
2009-01-01 00:00:00+01,46936,DE
2010-01-01 00:00:00+01,7882,DE
1973-01-01 00:00:00+01,62,DJ
1974-01-01 00:00:00+01,130,DJ
1975-01-01 00:00:00+01,273,DJ
1976-01-01 00:00:00+01,1181,DJ
1990-01-01 00:00:00+01,6,DJ
2000-01-01 00:00:00+01,2,DJ
2001-01-01 00:00:00+01,4,DJ
2002-01-01 00:00:00+01,10,DJ
2003-01-01 00:00:00+01,76,DJ
2004-01-01 00:00:00+01,532,DJ
2005-01-01 00:00:00+01,384,DJ
2006-01-01 00:00:00+01,238,DJ
2007-01-01 00:00:00+01,158,DJ
2008-01-01 00:00:00+01,566,DJ
2009-01-01 00:00:00+01,1010,DJ
2010-01-01 00:00:00+01,116,DJ
1973-01-01 00:00:00+01,10457,DK
1974-01-01 00:00:00+01,17351,DK
1975-01-01 00:00:00+01,15584,DK
1976-01-01 00:00:00+01,13588,DK
1994-01-01 00:00:00+01,2,DK
1995-01-01 00:00:00+01,2,DK
1996-01-01 00:00:00+01,3,DK
2000-01-01 00:00:00+01,3,DK
2001-01-01 00:00:00+01,6,DK
2002-01-01 00:00:00+01,73,DK
2003-01-01 00:00:00+01,65,DK
2004-01-01 00:00:00+01,162,DK
2005-01-01 00:00:00+01,231,DK
2006-01-01 00:00:00+01,558,DK
2007-01-01 00:00:00+01,397,DK
2008-01-01 00:00:00+01,667,DK
2009-01-01 00:00:00+01,1531,DK
2010-01-01 00:00:00+01,481,DK
1973-01-01 00:00:00+01,50,DM
1974-01-01 00:00:00+01,204,DM
1975-01-01 00:00:00+01,193,DM
1976-01-01 00:00:00+01,99,DM
1997-01-01 00:00:00+01,1,DM
1998-01-01 00:00:00+01,1,DM
2001-01-01 00:00:00+01,5,DM
2002-01-01 00:00:00+01,5,DM
2003-01-01 00:00:00+01,134,DM
2004-01-01 00:00:00+01,268,DM
2005-01-01 00:00:00+01,444,DM
2006-01-01 00:00:00+01,511,DM
2007-01-01 00:00:00+01,548,DM
2008-01-01 00:00:00+01,405,DM
2009-01-01 00:00:00+01,431,DM
2010-01-01 00:00:00+01,221,DM
1973-01-01 00:00:00+01,7680,DO
1974-01-01 00:00:00+01,12322,DO
1975-01-01 00:00:00+01,11773,DO
1976-01-01 00:00:00+01,11289,DO
1985-01-01 00:00:00+01,1,DO
1992-01-01 00:00:00+01,1,DO
1997-01-01 00:00:00+01,2,DO
1998-01-01 00:00:00+01,1,DO
1999-01-01 00:00:00+01,1,DO
2000-01-01 00:00:00+01,1,DO
2001-01-01 00:00:00+01,10,DO
2002-01-01 00:00:00+01,10,DO
2003-01-01 00:00:00+01,253,DO
2004-01-01 00:00:00+01,563,DO
2005-01-01 00:00:00+01,1012,DO
2006-01-01 00:00:00+01,1156,DO
2007-01-01 00:00:00+01,1078,DO
2008-01-01 00:00:00+01,1141,DO
2009-01-01 00:00:00+01,1556,DO
2010-01-01 00:00:00+01,435,DO
1973-01-01 00:00:00+01,5611,DZ
1974-01-01 00:00:00+01,12829,DZ
1975-01-01 00:00:00+01,15639,DZ
1976-01-01 00:00:00+01,15161,DZ
1979-01-01 00:00:00+01,1,DZ
1985-01-01 00:00:00+01,10,DZ
1986-01-01 00:00:00+01,4,DZ
1987-01-01 00:00:00+01,11,DZ
1988-01-01 00:00:00+01,14,DZ
1989-01-01 00:00:00+01,6,DZ
1990-01-01 00:00:00+01,10,DZ
1991-01-01 00:00:00+01,3,DZ
1992-01-01 00:00:00+01,11,DZ
1993-01-01 00:00:00+01,3,DZ
1994-01-01 00:00:00+01,8,DZ
1995-01-01 00:00:00+01,2,DZ
1996-01-01 00:00:00+01,5,DZ
1997-01-01 00:00:00+01,7,DZ
1998-01-01 00:00:00+01,6,DZ
1999-01-01 00:00:00+01,6,DZ
2000-01-01 00:00:00+01,23,DZ
2001-01-01 00:00:00+01,84,DZ
2002-01-01 00:00:00+01,185,DZ
2003-01-01 00:00:00+01,476,DZ
2004-01-01 00:00:00+01,830,DZ
2005-01-01 00:00:00+01,2194,DZ
2006-01-01 00:00:00+01,4014,DZ
2007-01-01 00:00:00+01,4309,DZ
2008-01-01 00:00:00+01,5007,DZ
2009-01-01 00:00:00+01,5731,DZ
2010-01-01 00:00:00+01,912,DZ
1966-01-01 00:00:00+01,1,EC
1973-01-01 00:00:00+01,5429,EC
1974-01-01 00:00:00+01,18640,EC
1975-01-01 00:00:00+01,18713,EC
1976-01-01 00:00:00+01,16090,EC
1985-01-01 00:00:00+01,1,EC
1988-01-01 00:00:00+01,1,EC
1990-01-01 00:00:00+01,2,EC
1991-01-01 00:00:00+01,3,EC
1992-01-01 00:00:00+01,3,EC
1993-01-01 00:00:00+01,1,EC
1994-01-01 00:00:00+01,2,EC
1995-01-01 00:00:00+01,1,EC
1997-01-01 00:00:00+01,1,EC
2000-01-01 00:00:00+01,3,EC
2001-01-01 00:00:00+01,7,EC
2002-01-01 00:00:00+01,16,EC
2003-01-01 00:00:00+01,36,EC
2004-01-01 00:00:00+01,348,EC
2005-01-01 00:00:00+01,1094,EC
2006-01-01 00:00:00+01,1390,EC
2007-01-01 00:00:00+01,1438,EC
2008-01-01 00:00:00+01,1168,EC
2009-01-01 00:00:00+01,1308,EC
2010-01-01 00:00:00+01,235,EC
1985-01-01 00:00:00+01,3,EE
1986-01-01 00:00:00+01,1,EE
1989-01-01 00:00:00+01,3,EE
1990-01-01 00:00:00+01,2,EE
1991-01-01 00:00:00+01,1,EE
1992-01-01 00:00:00+01,1,EE
1993-01-01 00:00:00+01,2,EE
1994-01-01 00:00:00+01,1,EE
1995-01-01 00:00:00+01,1,EE
1998-01-01 00:00:00+01,1,EE
2000-01-01 00:00:00+01,10,EE
2001-01-01 00:00:00+01,19,EE
2002-01-01 00:00:00+01,65,EE
2003-01-01 00:00:00+01,189,EE
2004-01-01 00:00:00+01,320,EE
2005-01-01 00:00:00+01,681,EE
2006-01-01 00:00:00+01,1849,EE
2007-01-01 00:00:00+01,2194,EE
2008-01-01 00:00:00+01,2224,EE
2009-01-01 00:00:00+01,2372,EE
2010-01-01 00:00:00+01,530,EE
1966-01-01 00:00:00+01,1,EG
1972-01-01 00:00:00+01,1,EG
1973-01-01 00:00:00+01,19120,EG
1974-01-01 00:00:00+01,40494,EG
1975-01-01 00:00:00+01,54977,EG
1976-01-01 00:00:00+01,57605,EG
1985-01-01 00:00:00+01,28,EG
1986-01-01 00:00:00+01,23,EG
1987-01-01 00:00:00+01,12,EG
1988-01-01 00:00:00+01,11,EG
1989-01-01 00:00:00+01,8,EG
1990-01-01 00:00:00+01,31,EG
1991-01-01 00:00:00+01,9,EG
1992-01-01 00:00:00+01,21,EG
1993-01-01 00:00:00+01,9,EG
1994-01-01 00:00:00+01,11,EG
1995-01-01 00:00:00+01,10,EG
1996-01-01 00:00:00+01,7,EG
1997-01-01 00:00:00+01,11,EG
1998-01-01 00:00:00+01,7,EG
1999-01-01 00:00:00+01,10,EG
2000-01-01 00:00:00+01,33,EG
2001-01-01 00:00:00+01,111,EG
2002-01-01 00:00:00+01,308,EG
2003-01-01 00:00:00+01,1009,EG
2004-01-01 00:00:00+01,1642,EG
2005-01-01 00:00:00+01,4579,EG
2006-01-01 00:00:00+01,7466,EG
2007-01-01 00:00:00+01,7575,EG
2008-01-01 00:00:00+01,8441,EG
2009-01-01 00:00:00+01,10750,EG
2010-01-01 00:00:00+01,1651,EG
2000-01-01 00:00:00+01,1,EH
2001-01-01 00:00:00+01,2,EH
2002-01-01 00:00:00+01,4,EH
2003-01-01 00:00:00+01,2,EH
2004-01-01 00:00:00+01,9,EH
2005-01-01 00:00:00+01,57,EH
2006-01-01 00:00:00+01,171,EH
2007-01-01 00:00:00+01,138,EH
2008-01-01 00:00:00+01,146,EH
2009-01-01 00:00:00+01,156,EH
2010-01-01 00:00:00+01,20,EH
1988-01-01 00:00:00+01,1,ER
1990-01-01 00:00:00+01,1,ER
1991-01-01 00:00:00+01,1,ER
1992-01-01 00:00:00+01,1,ER
1996-01-01 00:00:00+01,2,ER
1998-01-01 00:00:00+01,1,ER
1999-01-01 00:00:00+01,1,ER
2000-01-01 00:00:00+01,2,ER
2001-01-01 00:00:00+01,3,ER
2002-01-01 00:00:00+01,23,ER
2003-01-01 00:00:00+01,44,ER
2004-01-01 00:00:00+01,67,ER
2005-01-01 00:00:00+01,95,ER
2006-01-01 00:00:00+01,311,ER
2007-01-01 00:00:00+01,282,ER
2008-01-01 00:00:00+01,407,ER
2009-01-01 00:00:00+01,521,ER
2010-01-01 00:00:00+01,65,ER
1973-01-01 00:00:00+01,12718,ES
1974-01-01 00:00:00+01,22789,ES
1975-01-01 00:00:00+01,33509,ES
1976-01-01 00:00:00+01,33076,ES
1985-01-01 00:00:00+01,7,ES
1986-01-01 00:00:00+01,2,ES
1987-01-01 00:00:00+01,1,ES
1988-01-01 00:00:00+01,7,ES
1989-01-01 00:00:00+01,3,ES
1990-01-01 00:00:00+01,1,ES
1991-01-01 00:00:00+01,3,ES
1992-01-01 00:00:00+01,6,ES
1993-01-01 00:00:00+01,1,ES
1994-01-01 00:00:00+01,4,ES
1995-01-01 00:00:00+01,1,ES
1997-01-01 00:00:00+01,2,ES
1998-01-01 00:00:00+01,2,ES
1999-01-01 00:00:00+01,1,ES
2000-01-01 00:00:00+01,7,ES
2001-01-01 00:00:00+01,17,ES
2002-01-01 00:00:00+01,105,ES
2003-01-01 00:00:00+01,292,ES
2004-01-01 00:00:00+01,1324,ES
2005-01-01 00:00:00+01,1795,ES
2006-01-01 00:00:00+01,2281,ES
2007-01-01 00:00:00+01,2966,ES
2008-01-01 00:00:00+01,2829,ES
2009-01-01 00:00:00+01,3874,ES
2010-01-01 00:00:00+01,814,ES
1973-01-01 00:00:00+01,1385,ET
1974-01-01 00:00:00+01,7895,ET
1975-01-01 00:00:00+01,9760,ET
1976-01-01 00:00:00+01,7200,ET
1985-01-01 00:00:00+01,4,ET
1987-01-01 00:00:00+01,1,ET
1988-01-01 00:00:00+01,3,ET
1989-01-01 00:00:00+01,1,ET
1990-01-01 00:00:00+01,5,ET
1991-01-01 00:00:00+01,2,ET
1992-01-01 00:00:00+01,1,ET
1994-01-01 00:00:00+01,2,ET
1996-01-01 00:00:00+01,1,ET
1997-01-01 00:00:00+01,5,ET
1998-01-01 00:00:00+01,1,ET
1999-01-01 00:00:00+01,2,ET
2000-01-01 00:00:00+01,7,ET
2001-01-01 00:00:00+01,18,ET
2002-01-01 00:00:00+01,61,ET
2003-01-01 00:00:00+01,136,ET
2004-01-01 00:00:00+01,275,ET
2005-01-01 00:00:00+01,387,ET
2006-01-01 00:00:00+01,1080,ET
2007-01-01 00:00:00+01,1643,ET
2008-01-01 00:00:00+01,2375,ET
2009-01-01 00:00:00+01,2589,ET
2010-01-01 00:00:00+01,387,ET
1973-01-01 00:00:00+01,188,EU
1974-01-01 00:00:00+01,289,EU
1975-01-01 00:00:00+01,148,EU
1976-01-01 00:00:00+01,112,EU
1973-01-01 00:00:00+01,6694,FI
1974-01-01 00:00:00+01,7841,FI
1975-01-01 00:00:00+01,12638,FI
1976-01-01 00:00:00+01,9164,FI
1988-01-01 00:00:00+01,1,FI
1990-01-01 00:00:00+01,1,FI
1991-01-01 00:00:00+01,1,FI
1992-01-01 00:00:00+01,3,FI
1995-01-01 00:00:00+01,2,FI
1996-01-01 00:00:00+01,1,FI
1997-01-01 00:00:00+01,1,FI
2000-01-01 00:00:00+01,4,FI
2001-01-01 00:00:00+01,3,FI
2002-01-01 00:00:00+01,11,FI
2003-01-01 00:00:00+01,26,FI
2004-01-01 00:00:00+01,137,FI
2005-01-01 00:00:00+01,319,FI
2006-01-01 00:00:00+01,715,FI
2007-01-01 00:00:00+01,619,FI
2008-01-01 00:00:00+01,778,FI
2009-01-01 00:00:00+01,1022,FI
2010-01-01 00:00:00+01,176,FI
1973-01-01 00:00:00+01,1510,FJ
1974-01-01 00:00:00+01,3952,FJ
1975-01-01 00:00:00+01,3812,FJ
1976-01-01 00:00:00+01,3350,FJ
1966-01-01 00:00:00+01,1,FK
1973-01-01 00:00:00+01,482,FK
1974-01-01 00:00:00+01,980,FK
1975-01-01 00:00:00+01,822,FK
1976-01-01 00:00:00+01,1056,FK
2005-01-01 00:00:00+01,2,FK
2006-01-01 00:00:00+01,3,FK
2007-01-01 00:00:00+01,4,FK
2008-01-01 00:00:00+01,3,FK
2009-01-01 00:00:00+01,9,FK
2010-01-01 00:00:00+01,2,FK
1973-01-01 00:00:00+01,260,FM
1974-01-01 00:00:00+01,634,FM
1975-01-01 00:00:00+01,583,FM
1976-01-01 00:00:00+01,469,FM
2002-01-01 00:00:00+01,1,FM
2003-01-01 00:00:00+01,1,FM
2004-01-01 00:00:00+01,3,FM
2005-01-01 00:00:00+01,4,FM
2006-01-01 00:00:00+01,21,FM
2007-01-01 00:00:00+01,14,FM
2008-01-01 00:00:00+01,43,FM
2009-01-01 00:00:00+01,86,FM
2010-01-01 00:00:00+01,4,FM
1973-01-01 00:00:00+01,8,FO
1974-01-01 00:00:00+01,9,FO
1975-01-01 00:00:00+01,16,FO
1976-01-01 00:00:00+01,14,FO
2005-01-01 00:00:00+01,1,FO
2006-01-01 00:00:00+01,1,FO
2007-01-01 00:00:00+01,2,FO
2008-01-01 00:00:00+01,3,FO
2009-01-01 00:00:00+01,4,FO
1973-01-01 00:00:00+01,58734,FR
1974-01-01 00:00:00+01,97213,FR
1975-01-01 00:00:00+01,114575,FR
1976-01-01 00:00:00+01,101825,FR
1985-01-01 00:00:00+01,16,FR
1986-01-01 00:00:00+01,5,FR
1987-01-01 00:00:00+01,6,FR
1988-01-01 00:00:00+01,9,FR
1989-01-01 00:00:00+01,22,FR
1990-01-01 00:00:00+01,10,FR
1991-01-01 00:00:00+01,8,FR
1992-01-01 00:00:00+01,6,FR
1993-01-01 00:00:00+01,3,FR
1994-01-01 00:00:00+01,7,FR
1995-01-01 00:00:00+01,9,FR
1996-01-01 00:00:00+01,3,FR
1997-01-01 00:00:00+01,8,FR
1998-01-01 00:00:00+01,9,FR
1999-01-01 00:00:00+01,10,FR
2000-01-01 00:00:00+01,52,FR
2001-01-01 00:00:00+01,107,FR
2002-01-01 00:00:00+01,357,FR
2003-01-01 00:00:00+01,1061,FR
2004-01-01 00:00:00+01,1980,FR
2005-01-01 00:00:00+01,5496,FR
2006-01-01 00:00:00+01,8685,FR
2007-01-01 00:00:00+01,8854,FR
2008-01-01 00:00:00+01,9419,FR
2009-01-01 00:00:00+01,11173,FR
2010-01-01 00:00:00+01,1812,FR
1973-01-01 00:00:00+01,1712,GA
1974-01-01 00:00:00+01,3882,GA
