1986-01-01 00:00:00+01,1,SOFIA,42.69751,23.32415,BG
1986-01-01 00:00:00+01,1,TALLINN,59.43696,24.75353,EE
1986-01-01 00:00:00+01,1,TURIN,45.07049,7.68682,IT
1986-01-01 00:00:00+01,1,WARRI,5.51667,5.75,NG
1986-01-01 00:00:00+01,1,ZAGREB,45.81444,15.97798,HR
1986-01-01 00:00:00+01,2,ALGIERS,36.7525,3.04197,DZ
1986-01-01 00:00:00+01,2,AUSTIN,30.26715,-97.74306,US
1986-01-01 00:00:00+01,2,BAGHDAD,33.34058,44.40088,IQ
1986-01-01 00:00:00+01,2,DELHI,28.65381,77.22897,IN
1986-01-01 00:00:00+01,2,ESSEN,51.45657,7.01228,DE
1986-01-01 00:00:00+01,2,HALLE (SAALE),51.5,12,DE
1986-01-01 00:00:00+01,2,KAMPALA,0.31628,32.58219,UG
1986-01-01 00:00:00+01,2,LOGAN CITY,-27.63917,153.10944,AU
1986-01-01 00:00:00+01,2,TANDA,30.78847,31.00192,EG
1986-01-01 00:00:00+01,2,TENAN,36.8065,127.1522,KR
1986-01-01 00:00:00+01,3,ALEXANDRIA,31.21564,29.95527,EG
1986-01-01 00:00:00+01,3,AMMAN,31.95522,35.94503,JO
1986-01-01 00:00:00+01,3,ANKARA,39.91987,32.85427,TR
1986-01-01 00:00:00+01,3,ATHENS,37.97945,23.71622,GR
1986-01-01 00:00:00+01,3,CHITTAGONG,22.3384,91.83168,BD
1986-01-01 00:00:00+01,3,ISLAMABAD,33.72148,73.04329,PK
1986-01-01 00:00:00+01,3,LEEDS,53.79648,-1.54785,GB
1986-01-01 00:00:00+01,3,MOGADISHU,2.03711,45.34375,SO
1986-01-01 00:00:00+01,3,PARIS,48.85341,2.3488,FR
1986-01-01 00:00:00+01,3,"WASHINGTON, D. C.",38.89511,-77.03637,US
1986-01-01 00:00:00+01,4,GANJA,40.68278,46.36056,AZ
1986-01-01 00:00:00+01,5,BEIRUT,33.88894,35.49442,LB
1986-01-01 00:00:00+01,5,DAMASCUS,33.5102,36.29128,SY
1986-01-01 00:00:00+01,5,TEHRĀN,35.69439,51.42151,IR
1986-01-01 00:00:00+01,7,CAIRO,30.06263,31.24967,EG
1986-01-01 00:00:00+01,8,BERLIN MITTE,52.52003,13.40489,DE
1986-01-01 00:00:00+01,8,PORTO,41.14961,-8.61099,PT
1986-01-01 00:00:00+01,9,VIENNA,48.20849,16.37208,AT
1987-01-01 00:00:00+01,1,CHITTAGONG,22.3384,91.83168,BD
1987-01-01 00:00:00+01,1,DHAKA,23.7104,90.40744,BD
1987-01-01 00:00:00+01,1,DURBAN,-29.8579,31.0292,ZA
1987-01-01 00:00:00+01,1,İSTANBUL,41.01384,28.94966,TR
1987-01-01 00:00:00+01,1,İZMIR,38.41273,27.13838,TR
1987-01-01 00:00:00+01,1,KAMPALA,0.31628,32.58219,UG
1987-01-01 00:00:00+01,1,KHARTOUM,15.55177,32.53241,SD
1987-01-01 00:00:00+01,1,KOLKATA,22.56263,88.36304,IN
1987-01-01 00:00:00+01,1,KÖLN,50.93333,6.95,DE
1987-01-01 00:00:00+01,1,LILLE,50.63297,3.05858,FR
1987-01-01 00:00:00+01,1,LUSAKA,-15.40669,28.28713,ZM
1987-01-01 00:00:00+01,1,MANILA,14.6042,120.9822,PH
1987-01-01 00:00:00+01,1,MASAN,35.20806,128.5725,KR
1987-01-01 00:00:00+01,1,MECCA,21.42667,39.82611,SA
1987-01-01 00:00:00+01,1,MUMBAI,19.07283,72.88261,IN
1987-01-01 00:00:00+01,1,PARIS,48.85341,2.3488,FR
1987-01-01 00:00:00+01,1,PRAGUE,50.08804,14.42076,CZ
1987-01-01 00:00:00+01,1,PRETORIA,-25.74486,28.18783,ZA
1987-01-01 00:00:00+01,1,RABAT,34.01325,-6.83255,MA
1987-01-01 00:00:00+01,1,SINGAPORE,1.28967,103.85007,SG
1987-01-01 00:00:00+01,1,TANDA,30.78847,31.00192,EG
1987-01-01 00:00:00+01,1,TENAN,36.8065,127.1522,KR
1987-01-01 00:00:00+01,1,TUNGI,23.89154,90.40232,BD
1987-01-01 00:00:00+01,1,VENEZIA,45.43861,12.32667,IT
1987-01-01 00:00:00+01,1,AL BAŞRAH,30.53302,47.79747,IQ
1987-01-01 00:00:00+01,1,AMRITSAR,31.63661,74.87476,IN
1987-01-01 00:00:00+01,1,ANQING,30.50917,117.05056,CN
1987-01-01 00:00:00+01,1,ARMENIA,4.53389,-75.68111,CO
1987-01-01 00:00:00+01,1,ASUNCIÓN,-25.30066,-57.63591,PY
1987-01-01 00:00:00+01,1,ASYŪŢ,27.18096,31.18368,EG
1987-01-01 00:00:00+01,1,BAGHDAD,33.34058,44.40088,IQ
1987-01-01 00:00:00+01,1,BALTIMORE,39.29038,-76.61219,US
1987-01-01 00:00:00+01,1,BEIRUT,33.88894,35.49442,LB
1987-01-01 00:00:00+01,1,BELGRADE,44.80401,20.46513,RS
1987-01-01 00:00:00+01,1,BOGOTÁ,4.60971,-74.08175,CO
1987-01-01 00:00:00+01,1,CHENNAI,13.08784,80.27847,IN
1987-01-01 00:00:00+01,2,DELHI,28.65381,77.22897,IN
1987-01-01 00:00:00+01,2,ESSEN,51.45657,7.01228,DE
1987-01-01 00:00:00+01,2,IAŞI,47.16667,27.6,RO
1987-01-01 00:00:00+01,2,LEEDS,53.79648,-1.54785,GB
1987-01-01 00:00:00+01,2,MEDINA,24.46861,39.61417,SA
1987-01-01 00:00:00+01,2,MULTĀN,30.19556,71.47528,PK
1987-01-01 00:00:00+01,2,NABEREZHNYYE CHELNY,55.72545,52.41122,RU
1987-01-01 00:00:00+01,2,OWERRI,5.48333,7.03041,NG
1987-01-01 00:00:00+01,2,RIYADH,24.68773,46.72185,SA
1987-01-01 00:00:00+01,2,AL ḨILLAH,32.46367,44.41963,IQ
1987-01-01 00:00:00+01,2,ANKARA,39.91987,32.85427,TR
1987-01-01 00:00:00+01,2,AUSTIN,30.26715,-97.74306,US
1987-01-01 00:00:00+01,2,CAIRO,30.06263,31.24967,EG
1987-01-01 00:00:00+01,3,PORTO,41.14961,-8.61099,PT
1987-01-01 00:00:00+01,3,READING,51.45625,-0.97113,GB
1987-01-01 00:00:00+01,3,TEHRĀN,35.69439,51.42151,IR
1987-01-01 00:00:00+01,3,TURIN,45.07049,7.68682,IT
1987-01-01 00:00:00+01,3,ALEXANDRIA,31.21564,29.95527,EG
1987-01-01 00:00:00+01,3,AMMAN,31.95522,35.94503,JO
1987-01-01 00:00:00+01,3,ATHENS,37.97945,23.71622,GR
1987-01-01 00:00:00+01,4,MÜNCHEN,48.13743,11.57549,DE
1987-01-01 00:00:00+01,5,DAMASCUS,33.5102,36.29128,SY
1987-01-01 00:00:00+01,5,DAVAO,7.07306,125.61278,PH
1987-01-01 00:00:00+01,5,GANJA,40.68278,46.36056,AZ
1987-01-01 00:00:00+01,5,HALLE (SAALE),51.5,12,DE
1987-01-01 00:00:00+01,5,BANDUNG,-6.90389,107.61861,ID
1987-01-01 00:00:00+01,6,"WASHINGTON, D. C.",38.89511,-77.03637,US
1987-01-01 00:00:00+01,7,TUNIS,36.81897,10.16579,TN
1987-01-01 00:00:00+01,7,VIENNA,48.20849,16.37208,AT
1987-01-01 00:00:00+01,8,ALGIERS,36.7525,3.04197,DZ
1987-01-01 00:00:00+01,12,BERLIN MITTE,52.52003,13.40489,DE
1988-01-01 00:00:00+01,1,ACCRA,5.55602,-0.1969,GH
1988-01-01 00:00:00+01,1,ADDIS ABABA,9.02497,38.74689,ET
1988-01-01 00:00:00+01,1,AL BAŞRAH,30.53302,47.79747,IQ
1988-01-01 00:00:00+01,1,ALEXANDRIA,31.21564,29.95527,EG
1988-01-01 00:00:00+01,1,AN NAJAF AL ASHRAF,31.9892,44.3291,IQ
1988-01-01 00:00:00+01,1,ASUNCIÓN,-25.30066,-57.63591,PY
1988-01-01 00:00:00+01,1,ASWĀN,24.09343,32.90704,EG
1988-01-01 00:00:00+01,1,AUSTIN,30.26715,-97.74306,US
1988-01-01 00:00:00+01,1,BANDUNG,-6.90389,107.61861,ID
1988-01-01 00:00:00+01,1,BANGUI,4.36122,18.55496,CF
1988-01-01 00:00:00+01,1,BARI,41.11773,16.85118,IT
1988-01-01 00:00:00+01,1,BAUCHI,10.31344,9.84327,NG
1988-01-01 00:00:00+01,1,BERLIN,52.52437,13.41053,DE
1988-01-01 00:00:00+01,1,BULAWAYO,-20.15,28.58333,ZW
1988-01-01 00:00:00+01,1,CARACAS,10.48801,-66.87919,VE
1988-01-01 00:00:00+01,1,CASABLANCA,33.58831,-7.61138,MA
1988-01-01 00:00:00+01,1,CAUCAIA,-3.73611,-38.65306,BR
1988-01-01 00:00:00+01,1,CHENGDU,30.66667,104.06667,CN
1988-01-01 00:00:00+01,1,CHITTAGONG,22.3384,91.83168,BD
1988-01-01 00:00:00+01,1,DHAKA,23.7104,90.40744,BD
1988-01-01 00:00:00+01,1,DURHAM,35.99403,-78.89862,US
1988-01-01 00:00:00+01,1,EDINBURGH,55.95206,-3.19648,GB
1988-01-01 00:00:00+01,1,ESKIŞEHIR,39.77667,30.52056,TR
1988-01-01 00:00:00+01,1,FLORIDABLANCA,7.06222,-73.08644,CO
1988-01-01 00:00:00+01,1,GUANGZHOU,23.11667,113.25,CN
1988-01-01 00:00:00+01,1,HARARE,-17.82772,31.05337,ZW
1988-01-01 00:00:00+01,1,HELSINKI,60.16952,24.93545,FI
1988-01-01 00:00:00+01,1,IAŞI,47.16667,27.6,RO
1988-01-01 00:00:00+01,1,IBADAN,7.38778,3.89639,NG
1988-01-01 00:00:00+01,1,KAMPALA,0.31628,32.58219,UG
1988-01-01 00:00:00+01,1,KIRIKKALE,39.84528,33.50639,TR
1988-01-01 00:00:00+01,1,KOUSSÉRI,12.07689,15.03063,CM
1988-01-01 00:00:00+01,1,LAGOS,6.45306,3.39583,NG
1988-01-01 00:00:00+01,1,LĀTŪR,18.4,76.58333,IN
